date,factor,ic,rank_ic,n
2022-10-05,roe,-0.11410476825604658,-0.019838056680161944,39
2022-10-06,bp,-0.06174815459134616,0.0362934362934363,36
2022-10-06,ep,-0.14526042339637907,0.09092898566582777,38
2022-10-06,mom_20,0.31688601663514737,0.17073170731707318,41
2022-10-06,mom_60,0.20575219380247217,0.12473867595818817,41
2022-10-06,roe,-0.010911784276991198,-0.009109311740890687,39
2022-10-07,bp,0.10505808016569425,0.05225225225225225,36
2022-10-07,ep,-0.014154507091020702,0.20800962906226061,38
2022-10-07,mom_20,0.40986556330651047,0.44128919860627186,41
2022-10-07,mom_60,0.21423583340972618,0.23048780487804882,41
2022-10-07,roe,0.023419005991862005,0.09230769230769233,39
2022-10-10,bp,0.32587536282854346,0.1070785070785071,36
2022-10-10,ep,0.1387955540164818,0.23011270379691431,38
2022-10-10,mom_20,0.23929883747399766,0.3365853658536586,41
2022-10-10,mom_60,0.13174154235519647,0.15243902439024393,41
2022-10-10,roe,0.09274502750152386,0.08461538461538462,39
2022-10-11,bp,0.5346342671318007,0.3057915057915058,36
2022-10-11,ep,0.2844086894781542,0.2679724258671627,38
2022-10-11,mom_20,-0.06979532683146084,-0.09965156794425088,41
2022-10-11,mom_60,0.08423993928877913,0.044599303135888516,41
2022-10-11,roe,0.12230238797596155,-0.03137651821862348,39
2022-10-12,bp,0.607443989984267,0.4311454311454312,36
2022-10-12,ep,0.5201742578018602,0.2933581354633986,38
2022-10-12,mom_20,0.06262998057002593,-0.07979094076655055,41
2022-10-12,mom_60,0.19725273078936484,-0.029268292682926838,41
2022-10-12,roe,0.22505400688087762,-0.050404858299595144,39
2022-10-13,bp,0.5124964773592225,0.3984555984555985,36
2022-10-13,ep,0.43902990201361025,0.30036108983477405,38
2022-10-13,mom_20,0.14758823419166237,0.07979094076655055,41
2022-10-13,mom_60,0.06358620977584292,0.027700348432055752,41
2022-10-13,roe,0.20087248618541304,-0.10728744939271255,39
2022-10-14,bp,0.58804330476801,0.47541827541827547,36
2022-10-14,ep,0.5522900549789957,0.2255170149906992,38
2022-10-14,mom_20,-0.060635705734443095,-0.12299651567944254,41
2022-10-14,mom_60,0.01367549206143077,-0.06829268292682927,41
2022-10-14,roe,0.17818015423134653,-0.2736842105263158,39
2022-10-17,bp,0.4201355746352689,0.261003861003861,36
2022-10-17,ep,0.46524899312814433,0.14126272021008862,38
2022-10-17,mom_20,0.3869175078678349,0.2878048780487806,41
2022-10-17,mom_60,0.27943471832517863,0.21916376306620214,41
2022-10-17,roe,0.14209443483254158,-0.1048582995951417,39
2022-10-18,bp,0.3797173168352556,0.10785070785070787,36
2022-10-18,ep,0.5470179260785485,0.07757960389539338,38
2022-10-18,mom_20,0.01668533857722213,-0.03693379790940768,41
2022-10-18,mom_60,-0.07467916759092874,-0.20331010452961676,41
2022-10-18,roe,0.12582574333671934,0.08340080971659919,39
2022-10-19,bp,0.32032073468706046,0.19716859716859722,36
2022-10-19,ep,0.3937021531959926,0.4968814968814969,38
2022-10-19,mom_20,0.2662931589137915,0.312020905923345,41
2022-10-19,mom_60,0.09844797634804552,0.0667247386759582,41
2022-10-19,roe,-0.07065671902779845,0.1631578947368421,39
2022-10-20,bp,0.21135197592091695,0.13976833976833977,36
2022-10-20,ep,0.29588409096855767,0.39533865849655325,38
2022-10-20,mom_20,0.23159544631417175,0.2869337979094077,41
2022-10-20,mom_60,0.23819948798908264,0.18048780487804883,41
2022-10-20,roe,-0.11046250598340936,0.009716599190283401,39
2022-10-21,bp,0.005536791940869076,-0.13153153153153155,36
2022-10-21,ep,0.11128058483574846,0.18240507714191925,38
2022-10-21,mom_20,0.10101245331204248,-0.10766550522648086,41
2022-10-21,mom_60,0.0006180587942284506,-0.2066202090592335,41
2022-10-21,roe,-0.12277861385974115,0.08279352226720647,39
2022-10-24,bp,0.14086149704040254,0.15083655083655087,36
2022-10-24,ep,0.18239978293703374,0.3813327497538024,38
2022-10-24,mom_20,0.18527998266184975,0.10783972125435543,41
2022-10-24,mom_60,0.1192424854603717,0.075609756097561,41
2022-10-24,roe,-0.08674098194315115,-0.101417004048583,39
2022-10-25,bp,0.20548256821118957,0.3482625482625483,36
2022-10-25,ep,0.12850617892949623,0.33865849655323343,38
2022-10-25,mom_20,0.25535502176702396,0.41428571428571437,41
2022-10-25,mom_60,0.2551705415374247,0.3653310104529618,41
2022-10-25,roe,-0.07574357039023615,-0.28603238866396763,39
2022-10-26,bp,0.22178324467756227,0.3974259974259975,36
2022-10-26,ep,0.03475986742720738,0.32837290732027574,38
2022-10-26,mom_20,0.4048871544643378,0.47108013937282245,41
2022-10-26,mom_60,0.3013626193622827,0.48780487804878053,41
2022-10-26,roe,-0.07113740933086589,-0.31295546558704457,39
2022-10-27,bp,0.238415402222423,0.3866151866151866,36
2022-10-27,ep,-0.02429037405526832,0.07429696903381112,38
2022-10-27,mom_20,0.4033418610452285,0.3914634146341464,41
2022-10-27,mom_60,0.44264932127663353,0.5170731707317074,41
2022-10-27,roe,-0.02258377552160738,-0.38582995951417004,39
2022-10-28,bp,0.31266244678829974,0.4764478764478765,36
2022-10-28,ep,0.04610960447595853,0.19903709377393589,38
2022-10-28,mom_20,0.41051631997223315,0.38083623693379803,41
2022-10-28,mom_60,0.48750258069236124,0.5505226480836238,41
2022-10-28,roe,0.0018577270791107427,-0.3665991902834008,39
2022-10-31,bp,0.2759229595808384,0.4682110682110682,36
2022-10-31,ep,0.06012969009315636,0.24543166648429807,38
2022-10-31,mom_20,0.2187634163498612,0.2942508710801394,41
2022-10-31,mom_60,0.2524660802117721,0.36463414634146346,41
2022-10-31,roe,-0.005163499866391489,-0.2445344129554656,39
2022-11-01,bp,0.23750324158387814,0.3987129987129987,36
2022-11-01,ep,0.09180415596487272,0.18590655432760697,38
2022-11-01,mom_20,0.2110721095803418,0.20104529616724742,41
2022-11-01,mom_60,0.2613569248225407,0.3684668989547039,41
2022-11-01,roe,0.02789724292341964,-0.1848178137651822,39
2022-11-02,bp,0.10751201123572554,0.12432432432432433,36
2022-11-02,ep,0.057345056223059875,0.16139621402779297,38
2022-11-02,mom_20,0.04506534296434763,0.1461672473867596,41
2022-11-02,mom_60,0.024726552219249322,0.07351916376306622,41
2022-11-02,roe,-0.00034343086438087106,-0.018421052631578946,39
2022-11-03,bp,0.0912306878733554,0.0731016731016731,36
2022-11-03,ep,0.20857334634455363,0.265587044534413,39
2022-11-03,mom_20,-0.5720052109905769,-0.6087108013937284,41
2022-11-03,mom_60,-0.6673762158358499,-0.7503484320557493,41
2022-11-03,roe,-0.059362073181552566,0.16153846153846155,39
2022-11-04,bp,0.16425089179109223,0.15032175032175035,36
2022-11-04,ep,0.23393475530775662,0.1334008097165992,39
2022-11-04,mom_20,-0.5228806381662705,-0.4709059233449478,41
2022-11-04,mom_60,-0.7250175044566027,-0.7095818815331012,41
2022-11-04,roe,-0.07847183712216077,0.025910931174089068,39
2022-11-07,bp,0.2561616633389166,0.14285714285714285,36
2022-11-07,ep,0.31745182528823573,0.05465587044534413,39
2022-11-07,mom_20,-0.36922370283314077,-0.4167247386759583,41
2022-11-07,mom_60,-0.6741493507599909,-0.6935540069686412,41
2022-11-07,roe,-0.007027667979466396,0.020242914979757085,39
2022-11-08,bp,0.2453778457580856,0.10733590733590735,36
2022-11-08,ep,0.3037760284305451,0.03866396761133603,39
2022-11-08,mom_20,-0.3473797181560802,-0.3951219512195123,41
2022-11-08,mom_60,-0.6852666888153045,-0.7125435540069688,41
2022-11-08,roe,-0.0266201393740601,-0.017611336032388666,39
2022-11-09,bp,0.25961852414193276,0.11711711711711713,36
2022-11-09,ep,0.3325180907565982,0.012753036437246963,39
2022-11-09,mom_20,-0.34078935163619123,-0.479268292682927,41
2022-11-09,mom_60,-0.6447243903455941,-0.7245644599303137,41
2022-11-09,roe,-0.07354887760124297,-0.0805668016194332,39
2022-11-10,bp,0.17708122940054286,0.13307593307593307,36
2022-11-10,ep,0.27974187931842287,0.10850202429149798,39
2022-11-10,mom_20,0.11156805231023902,0.026655052264808368,41
2022-11-10,mom_60,0.015625290630533365,0.014982578397212546,41
2022-11-10,roe,0.031074836648528968,0.016599190283400813,39
2022-11-11,bp,-0.16442486410228666,-0.275933075933076,36
2022-11-11,ep,0.012688039729759406,0.12287449392712552,39
2022-11-11,mom_20,-0.12267584595975312,-0.2517421602787457,41
2022-11-11,mom_60,0.2264325372459493,0.10923344947735193,41
2022-11-11,roe,0.0271938109252602,0.4139676113360324,39
2022-11-14,bp,-0.10335085323986774,-0.2725868725868726,36
2022-11-14,ep,0.03593161424115541,0.19453441295546559,39
2022-11-14,mom_20,0.014616691594707175,-0.27473867595818824,41
2022-11-14,mom_60,0.2418588858965044,0.14459930313588854,41
2022-11-14,roe,-0.14004795756223862,0.2730769230769231,39
2022-11-15,bp,-0.1886019823453309,-0.25817245817245815,36
2022-11-15,ep,-0.09214256143505639,0.19716599190283401,39
2022-11-15,mom_20,0.042092856822765506,-0.14337979094076658,41
2022-11-15,mom_60,0.2845586168455347,0.29006968641114983,41
2022-11-15,roe,-0.16872806322586775,0.23299595141700405,39
2022-11-16,bp,-0.1975625509389723,-0.1335907335907336,36
2022-11-16,ep,-0.10551227217414227,0.18744939271255065,39
2022-11-16,mom_20,0.3271252088460882,0.18937282229965158,41
2022-11-16,mom_60,0.04316229900892767,0.010627177700348435,41
2022-11-16,roe,-0.0009537499954694293,0.3048582995951417,39
2022-11-17,bp,-0.09505215427496926,-0.018018018018018018,36
2022-11-17,ep,-0.04228849177328986,0.2856275303643725,39
2022-11-17,mom_20,0.33434271498588636,0.32804878048780495,41
2022-11-17,mom_60,0.1083564615785854,0.10574912891986064,41
2022-11-17,roe,-0.2393421808091304,-0.006477732793522267,39
2022-11-18,bp,-0.0654087208697017,-0.10630630630630632,36
2022-11-18,ep,-0.0025461635431478515,0.07489878542510123,39
2022-11-18,mom_20,0.20770101688900605,0.291637630662021,41
2022-11-18,mom_60,0.07994405043630219,0.07299651567944253,41
2022-11-18,roe,-0.1688682801332504,-0.047165991902834006,39
2022-11-21,bp,-0.009614526299527002,0.17940797940797942,36
2022-11-21,ep,-0.0787253526269888,0.0674089068825911,39
2022-11-21,mom_20,-0.08430406897937655,0.3385017421602788,41
2022-11-21,mom_60,-0.2034481773132537,-0.039547038327526145,41
2022-11-21,roe,-0.12445565012292438,-0.1797570850202429,39
2022-11-22,bp,0.03570390385355549,0.06743886743886744,36
2022-11-22,ep,0.15842292021839977,0.04008097165991903,39
2022-11-22,mom_20,-0.4929953268323566,-0.32682926829268305,41
2022-11-22,mom_60,-0.5782722703757097,-0.5533101045296168,41
2022-11-22,roe,-0.09647711063174874,0.10931174089068826,39
2022-11-23,bp,0.07942314560098261,-0.02084942084942085,36
2022-11-23,ep,0.4037902849574901,0.26497975708502025,39
2022-11-23,mom_20,-0.15031973296137432,0.10627177700348434,41
2022-11-23,mom_60,-0.2346850910588151,-0.2837979094076655,41
2022-11-23,roe,0.06475543698371482,0.31093117408906884,39
2022-11-25,bp,0.025805280519248297,-0.2725868725868726,36
2022-11-25,ep,0.39276216493413296,0.1431174089068826,39
2022-11-25,mom_20,-0.029815630531456052,0.12125435540069689,41
2022-11-25,mom_60,-0.24408455591318942,-0.2247386759581882,41
2022-11-25,roe,0.031952569308322465,0.49271255060728747,39
2022-11-28,bp,-0.05780796436379108,-0.24581724581724582,36
2022-11-28,ep,0.34800977585719994,0.20364372469635628,39
2022-11-28,mom_20,0.20199503717511802,0.19390243902439028,41
2022-11-28,mom_60,-0.16218336599416178,-0.2247386759581882,41
2022-11-28,roe,0.07673963954250852,0.6186234817813765,39
2022-11-29,bp,-0.20140350682483982,-0.3984555984555985,36
2022-11-29,ep,0.25567349135667466,0.09979757085020242,39
2022-11-29,mom_20,0.07163165792064287,0.08867595818815333,41
2022-11-29,mom_60,-0.08857305779352731,-0.1790940766550523,41
2022-11-29,roe,0.13606435504973866,0.6376518218623483,39
2022-11-30,bp,-0.25676164967151893,-0.32741312741312745,36
2022-11-30,ep,0.0970292489994876,0.12834008097165991,39
2022-11-30,mom_20,0.1364072907544528,0.13710801393728225,41
2022-11-30,mom_60,0.3037138318244499,0.26080139372822303,41
2022-11-30,roe,0.1564541247512628,0.5234817813765184,39
2022-12-01,bp,-0.3569326712963064,-0.38790218790218794,36
2022-12-01,ep,0.009407762329565047,0.05445344129554656,39
2022-12-01,mom_20,0.2209486512332286,0.2522648083623694,41
2022-12-01,mom_60,0.36976515895287576,0.34721254355400705,41
2022-12-01,roe,0.150207344851675,0.5431174089068828,39
2022-12-02,bp,-0.12137949150954416,-0.15315315315315317,36
2022-12-02,ep,0.2723674269001317,0.24129554655870447,39
2022-12-02,mom_20,0.307799008196279,0.2925087108013938,41
2022-12-02,mom_60,0.3744675727046058,0.3437282229965158,41
2022-12-02,roe,0.09559801612069091,0.4121457489878543,39
2022-12-05,bp,0.018550500011823002,-0.0972972972972973,36
2022-12-05,ep,0.31340212918175436,0.2546558704453441,39
2022-12-05,mom_20,0.25425378889384825,0.2940766550522649,41
2022-12-05,mom_60,0.4170470689595738,0.23432055749128924,41
2022-12-05,roe,0.13973705159369296,0.22874493927125508,39
2022-12-06,bp,0.19716385444410423,0.13564993564993566,36
2022-12-06,ep,0.4360891896722432,0.2153846153846154,39
2022-12-06,mom_20,0.5292158548405476,0.5503484320557492,41
2022-12-06,mom_60,0.18186743565063598,-0.015679442508710804,41
2022-12-06,roe,0.14283641393332283,0.11882591093117409,39
2022-12-07,bp,0.18802473874627695,0.03680823680823681,36
2022-12-07,ep,0.4390388690943845,0.22206477732793525,39
2022-12-07,mom_20,0.46632166942279707,0.4360627177700349,41
2022-12-07,mom_60,0.1846874662495908,-0.013066202090592336,41
2022-12-07,roe,0.1159557570820371,0.16781376518218624,39
2022-12-08,bp,0.0798234068448856,0.1057915057915058,36
2022-12-08,ep,0.11168641402201152,0.16376518218623481,39
2022-12-08,mom_20,0.003642794434320128,0.06167247386759582,41
2022-12-08,mom_60,0.21693049655258487,0.1658536585365854,41
2022-12-08,roe,0.14999011270177007,-0.06376518218623482,39
2022-12-09,bp,-0.09182913881190362,-0.09987129987129988,36
2022-12-09,ep,-0.08929612877812916,-0.009919028340080972,39
2022-12-09,mom_20,0.06982342843133897,0.1722996515679443,41
2022-12-09,mom_60,0.33939335558623973,0.35191637630662026,41
2022-12-09,roe,0.12427443207468133,0.1311740890688259,39
2022-12-12,bp,0.055108277720069425,0.06280566280566281,36
2022-12-12,ep,-0.07505968983912316,0.07186234817813765,39
2022-12-12,mom_20,0.11777471987451192,0.10191637630662023,41
2022-12-12,mom_60,0.3374929616741625,0.3146341463414635,41
2022-12-12,roe,-0.00687960210833057,-0.08016194331983806,39
2022-12-13,bp,-0.049471687887969844,-0.04993564993564994,36
2022-12-13,ep,-0.19040578495513566,-0.06983805668016195,39
2022-12-13,mom_20,0.07817750829674129,-0.02264808362369338,41
2022-12-13,mom_60,0.4024758799746661,0.40296167247386766,41
2022-12-13,roe,-0.09156349135843787,-0.0708502024291498,39
2022-12-14,bp,0.09262755958616557,0.10888030888030889,36
2022-12-14,ep,-0.11681880714117979,-0.08117408906882592,39
2022-12-14,mom_20,0.0968462599976056,0.034668989547038336,41
2022-12-14,mom_60,0.43459224096613513,0.3191637630662022,41
2022-12-14,roe,-0.12681881630773004,-0.1799595141700405,39
2022-12-15,bp,0.21539118516452285,0.1425997425997426,36
2022-12-15,ep,0.14100252256843138,0.046761133603238865,39
2022-12-15,mom_20,0.24059127173738967,0.12212543554006972,41
2022-12-15,mom_60,0.5552839691608861,0.4627177700348433,41
2022-12-15,roe,-0.0871825956722315,-0.029959514170040488,39
2022-12-16,bp,0.156441515403733,0.1770913770913771,36
2022-12-16,ep,-0.001943717296634553,-0.0688259109311741,39
2022-12-16,mom_20,0.1444108406429779,0.04982578397212544,41
2022-12-16,mom_60,0.4671731872459249,0.3883275261324043,41
2022-12-16,roe,-0.07891553291772867,-0.23299595141700405,39
2022-12-19,bp,0.027548116630246908,-0.03243243243243244,36
2022-12-19,ep,-0.09055425819773259,-0.19251012145748989,39
2022-12-19,mom_20,0.22007664023032247,0.2714285714285715,41
2022-12-19,mom_60,0.45109961000782334,0.35296167247386767,41
2022-12-19,roe,0.015184467634566195,-0.05101214574898785,39
2022-12-20,bp,0.06580015718144679,0.06949806949806951,36
2022-12-20,ep,-0.1140674428113503,-0.09331983805668018,39
2022-12-20,mom_20,0.23061042807191554,0.140418118466899,41
2022-12-20,mom_60,0.44412946775099515,0.36707317073170737,41
2022-12-20,roe,0.04281930490858527,-0.15263157894736845,39
2022-12-21,bp,0.05020130316720344,0.13590733590733592,36
2022-12-21,ep,-0.14942825792693598,-0.015587044534412954,39
2022-12-21,mom_20,0.20187150771952247,0.06829268292682927,41
2022-12-21,mom_60,0.3053324529216963,0.17752613240418122,41
2022-12-21,roe,0.04538903291712926,-0.1702429149797571,39
2022-12-22,bp,0.11616871059943636,0.30888030888030893,36
2022-12-22,ep,-0.223223864723438,-0.07813765182186234,39
2022-12-22,mom_20,-0.02301946500385122,-0.06602787456445994,41
2022-12-22,mom_60,0.09136162705483178,0.04634146341463416,41
2022-12-22,roe,-0.10031699501727002,-0.37550607287449395,39
2022-12-23,bp,0.32584695521568846,0.4635778635778636,36
2022-12-23,ep,0.13201961279201543,0.3244939271255061,39
2022-12-23,mom_20,0.3729010963494533,0.0937282229965157,41
2022-12-23,mom_60,0.2542477495096484,0.009581881533101046,41
2022-12-23,roe,-0.07079195261185117,-0.25000000000000006,39
2022-12-27,bp,0.5092305170633308,0.49111969111969117,36
2022-12-27,ep,0.4816416116118762,0.33137651821862346,39
2022-12-27,mom_20,-0.22563488784010455,-0.26428571428571435,41
2022-12-27,mom_60,-0.24759366164493354,-0.2017421602787457,41
2022-12-27,roe,-0.08468782419278668,-0.22631578947368422,39
2022-12-28,bp,0.6104036593003026,0.6223938223938225,36
2022-12-28,ep,0.5555970025275474,0.49919028340080973,39
2022-12-28,mom_20,0.037470103439505326,-0.0740418118466899,41
2022-12-28,mom_60,0.044970471372412765,0.08257839721254358,41
2022-12-28,roe,-0.08861824476977645,-0.24392712550607287,39
2022-12-29,bp,0.4546436056262456,0.42239382239382245,36
2022-12-29,ep,0.4764670291332338,0.4854251012145749,39
2022-12-29,mom_20,0.1418370824432324,-0.010278745644599305,41
2022-12-29,mom_60,0.26977521523674297,0.20418118466898957,41
2022-12-29,roe,-0.12344341669341342,-0.06538461538461539,39
2022-12-30,bp,0.38707310775000126,0.4324324324324325,36
2022-12-30,ep,0.4088761462050485,0.4082995951417004,39
2022-12-30,mom_20,-0.1705360531618336,-0.30888501742160285,41
2022-12-30,mom_60,0.020292983264091652,0.02996515679442509,41
2022-12-30,roe,-0.08339130461057985,-0.10404858299595142,39
2023-01-03,bp,0.2868963532167252,0.32355212355212354,36
2023-01-03,ep,0.3550630516738853,0.07510121457489878,39
2023-01-03,mom_20,-0.47497207242058137,-0.4033101045296168,41
2023-01-03,mom_60,-0.2609999513170191,-0.23449477351916376,41
2023-01-03,roe,-0.06816696845210653,-0.21518218623481783,39
2023-01-04,bp,0.0960213543297224,0.20540540540540542,36
2023-01-04,ep,0.16072685777449014,-0.033198380566801626,39
2023-01-04,mom_20,-0.42755171984003737,-0.3571428571428572,41
2023-01-04,mom_60,-0.3501431355305227,-0.24651567944250877,41
2023-01-04,roe,-0.03108303949904492,-0.20526315789473684,39
2023-01-05,bp,0.05198747762695401,0.10218790218790218,36
2023-01-05,ep,0.14265835705361019,-0.05222672064777328,39
2023-01-05,mom_20,-0.4235749990346,-0.3311846689895471,41
2023-01-05,mom_60,-0.37364301383790005,-0.30766550522648095,41
2023-01-05,roe,-0.007713562516345961,-0.06700404858299595,39
2023-01-06,bp,0.16812315691388216,0.23912483912483914,36
2023-01-06,ep,0.12206926722177847,-0.0708502024291498,39
2023-01-06,mom_20,-0.3395114005101137,-0.3196864111498258,41
2023-01-06,mom_60,-0.2948785014601268,-0.28728222996515684,41
2023-01-06,roe,0.0187659617150905,-0.2941295546558705,39
2023-01-09,bp,0.08501698028159753,0.13899613899613902,36
2023-01-09,ep,0.051606334909311526,-0.158502024291498,39
2023-01-09,mom_20,-0.33262121854560756,-0.2623693379790941,41
2023-01-09,mom_60,-0.24534780803631528,-0.23675958188153315,41
2023-01-09,roe,-0.008655575547180243,-0.2720647773279352,39
2023-01-10,bp,0.03136049359342243,0.01776061776061776,36
2023-01-10,ep,0.021186334469892473,-0.19919028340080971,39
2023-01-10,mom_20,-0.3624696252747856,-0.13571428571428576,41
2023-01-10,mom_60,-0.29376590278844744,-0.23222996515679448,41
2023-01-10,roe,0.02539646600020043,-0.15020242914979756,39
2023-01-11,bp,0.05751073577683535,0.11145431145431146,36
2023-01-11,ep,-0.06386318777681446,-0.28906882591093114,39
2023-01-11,mom_20,-0.10569748475287824,0.032404181184669,41
2023-01-11,mom_60,-0.244077513105367,-0.3236933797909408,41
2023-01-11,roe,-0.23082723446435502,-0.2682186234817814,39
2023-01-12,bp,0.03213300752872276,0.13256113256113256,36
2023-01-12,ep,0.03757705048358357,-0.20222672064777328,39
2023-01-12,mom_20,-0.2582852423115168,-0.026655052264808368,41
2023-01-12,mom_60,-0.2795151377122014,-0.25557491289198614,41
2023-01-12,roe,-0.20519459067531057,-0.23603238866396764,39
2023-01-13,bp,0.02630851626117215,0.12329472329472331,36
2023-01-13,ep,0.075535362368142,-0.1730769230769231,39
2023-01-13,mom_20,-0.26114551136109027,0.0027874564459930322,41
2023-01-13,mom_60,-0.15785952229168995,-0.10783972125435543,41
2023-01-13,roe,-0.16997305561417742,-0.18461538461538465,39
2023-01-17,bp,0.15362727413056795,0.10296010296010297,36
2023-01-17,ep,0.28051153386009003,-0.05789473684210527,39
2023-01-17,mom_20,0.17375560610962396,0.3287456445993032,41
2023-01-17,mom_60,-0.12530573047570095,-0.13013937282229968,41
2023-01-17,roe,-0.14572255948540647,-0.05202429149797571,39
2023-01-18,bp,0.20945080048483994,0.10888030888030889,36
2023-01-18,ep,0.2921993017680188,-0.02611336032388664,39
2023-01-18,mom_20,0.2060414314861947,0.31393728222996525,41
2023-01-18,mom_60,-0.11583304008416594,-0.13780487804878053,41
2023-01-18,roe,-0.22075466123617885,-0.051417004048583,39
2023-01-19,bp,0.18089349687246498,0.21595881595881597,36
2023-01-19,ep,0.20122703298667993,-0.06862348178137652,39
2023-01-19,mom_20,0.10965793067716689,0.35226480836236945,41
2023-01-19,mom_60,-0.25233590241680387,-0.15871080139372826,41
2023-01-19,roe,-0.12560652070606412,-0.19493927125506075,39
2023-01-20,bp,0.03059408483242586,0.18790218790218793,36
2023-01-20,ep,0.04752728947387541,-0.008502024291497975,39
2023-01-20,mom_20,0.16927499413793515,0.42526132404181194,41
2023-01-20,mom_60,-0.2540047214849844,-0.03623693379790941,41
2023-01-20,roe,-0.08097888762442426,-0.14493927125506073,39
2023-01-23,bp,-0.025054987001259212,0.05225225225225225,36
2023-01-23,ep,-0.0305541753763459,-0.003036437246963563,39
2023-01-23,mom_20,0.07212335509336286,0.12491289198606274,41
2023-01-23,mom_60,-0.43810297490627487,-0.3479094076655053,41
2023-01-23,roe,-0.041355129338151116,-0.09453441295546558,39
2023-01-24,bp,-0.06790791276620778,0.03758043758043759,36
2023-01-24,ep,-0.13872765939430293,-0.027935222672064778,39
2023-01-24,mom_20,0.2713324973660816,0.2787456445993032,41
2023-01-24,mom_60,-0.511793205233051,-0.3452961672473868,41
2023-01-24,roe,0.006174214321211555,-0.04979757085020243,39
2023-01-25,bp,-0.07752957327846577,0.03011583011583012,36
2023-01-25,ep,-0.10933654902642723,-0.06902834008097167,39
2023-01-25,mom_20,0.5160554338046817,0.5073170731707317,41
2023-01-25,mom_60,-0.09812080811097004,0.07961672473867598,41
2023-01-25,roe,0.015394206850428771,-0.04412955465587045,39
2023-01-26,bp,-0.0624926896179956,-0.008236808236808238,36
2023-01-26,ep,0.016725974673663123,0.020040485829959515,39
2023-01-26,mom_20,0.5810367904035861,0.5750871080139374,41
2023-01-26,mom_60,0.26282133631377774,0.09111498257839724,41
2023-01-26,roe,0.12807505377080647,0.03704453441295547,39
2023-01-27,bp,0.0864497367826989,0.021621621621621623,36
2023-01-27,ep,0.08032960849050884,0.01700404858299595,39
2023-01-27,mom_20,0.48440443927665267,0.5782229965156797,41
2023-01-27,mom_60,0.4765614999647328,0.24843205574912894,41
2023-01-27,roe,0.10539433902679289,0.008502024291497975,39
2023-01-30,bp,0.0643940190983498,0.08442728442728444,36
2023-01-30,ep,0.08348250835804269,0.10404858299595142,39
2023-01-30,mom_20,0.5534583343246071,0.5709059233449478,41
2023-01-30,mom_60,0.44415944344304575,0.294425087108014,41
2023-01-30,roe,0.06410761427403758,0.008502024291497975,39
2023-01-31,bp,0.12438836936765263,0.22342342342342345,36
2023-01-31,ep,0.15195778520713385,0.10728744939271255,39
2023-01-31,mom_20,0.6100503436332404,0.6827526132404182,41
2023-01-31,mom_60,0.599655460122748,0.44756097560975616,41
2023-01-31,roe,-0.04432234793432819,-0.11639676113360324,39
2023-02-01,bp,0.19747723503172,0.3011583011583012,36
2023-02-01,ep,0.2162779712230258,0.27712550607287456,39
2023-02-01,mom_20,0.46274127736818654,0.3608013937282231,41
2023-02-01,mom_60,0.37312957532162067,0.14564459930313592,41
2023-02-01,roe,-0.07127941367097719,-0.04757085020242915,39
2023-02-02,bp,0.06970684529205828,-0.006692406692406694,36
2023-02-02,ep,0.08495018308756255,0.04696356275303643,39
2023-02-02,mom_20,-0.11178879516757033,-0.27717770034843214,41
2023-02-02,mom_60,-0.41770656752765123,-0.4831010452961673,41
2023-02-02,roe,-0.2159685235217777,0.0965587044534413,39
2023-02-03,bp,-0.04541146672506077,-0.019305019305019308,36
2023-02-03,ep,-0.036798087425754945,0.04595141700404859,39
2023-02-03,mom_20,-0.38926167924390015,-0.48728222996515685,41
2023-02-03,mom_60,-0.6104415850769638,-0.637630662020906,41
2023-02-03,roe,-0.1692584743606889,0.07854251012145749,39
2023-02-06,bp,-0.07249231543764383,0.0023166023166023165,36
2023-02-06,ep,-0.016353639955324153,0.05121457489878543,39
2023-02-06,mom_20,-0.3276048718800786,-0.37665505226480844,41
2023-02-06,mom_60,-0.3986727330301385,-0.3979094076655053,41
2023-02-06,roe,-0.12472379079732462,0.13704453441295547,39
2023-02-07,bp,-0.06513668265689995,-0.02496782496782497,36
2023-02-07,ep,-0.022480356389792806,0.029554655870445347,39
2023-02-07,mom_20,-0.11982279319319425,-0.28484320557491294,41
2023-02-07,mom_60,-0.33386193026746314,-0.3632404181184669,41
2023-02-07,roe,-0.11468646477869858,-0.0054655870445344135,39
2023-02-08,bp,-0.23652308514661172,-0.17992277992277994,36
2023-02-08,ep,-0.09455576586612897,-0.05,39
2023-02-08,mom_20,0.12855611605319833,-0.06271777003484322,41
2023-02-08,mom_60,-0.21414220628163527,-0.12282229965156796,41
2023-02-08,roe,-0.06420172218868708,-0.01680161943319838,39
2023-02-09,bp,-0.06242716400844632,-0.06383526383526383,36
2023-02-09,ep,0.06733762816843596,0.20728744939271254,39
2023-02-09,mom_20,-0.38856405147992157,-0.3219512195121952,41
2023-02-09,mom_60,-0.29782401806934883,-0.3099303135888502,41
2023-02-09,roe,0.13122345064004565,0.09412955465587046,39
2023-02-10,bp,-0.03199351559598859,-0.06048906048906049,36
2023-02-10,ep,0.14344967748069,0.30121457489878545,39
2023-02-10,mom_20,0.2005945057999857,-0.051916376306620216,41
2023-02-10,mom_60,0.11773693961598294,-0.03379790940766551,41
2023-02-10,roe,0.03479089937490575,0.07611336032388663,39
2023-02-13,bp,-0.05716740325543294,-0.017503217503217504,36
2023-02-13,ep,0.011535220617715392,0.15789473684210525,39
